Cid,TimeStamp,Value,MessageId
ed73ae41-1096-4bfc-bfc9-6c525f378faf,2017-11-21 11:50:00.123456,N/A,
3a7af146-3420-42fa-883f-89d5f1b9b2dd,2017-11-21 13:30:00.123456,N/A,
f985942e-f404-495e-9b51-fe4924863d3c,2017-11-21 14:00:00.123456,Occupied,
c63e61f6-6123-4e95-b0c4-e17bc2404024,2017-11-21 14:10:00.123456,Offline,
353b9c9b-4223-41d3-a1ca-38d937b96be6,2017-11-21 14:50:00.123456,Offline,
bd9fca5f-d692-4e0d-b7d9-7f57cfbf1d4d,2017-11-21 15:35:00.123456,UnOccupied,
b6b29bf9-e32b-416d-b864-f8b399dbd341,2017-11-21 16:05:00.123456,Offline,
36c110b6-f0a1-462e-8fc0-72a865548d37,2017-11-21 16:50:00.123456,Occupied,
b6537f7d-2363-445a-8ce9-0958c56c59ac,2017-11-21 17:40:00.123456,N/A,
c1513412-d5dd-45be-a22e-7604d84d7269,2017-11-21 19:10:00.123456,N/A,
441115f1-969a-4063-bcaa-ce3324d50f36,2017-11-21 19:50:00.123456,N/A,
d010f3a5-9fa2-4c37-9354-2e7b9a3e628f,2017-11-21 20:30:00.123456,UnOccupied,
a5f998bf-a042-4006-90e0-de5035bd6525,2017-11-22 08:00:00.123456,UnOccupied,
25d692ce-d0a0-421b-85ae-61b3a6d17978,2017-11-22 08:40:00.123456,N/A,
23a6b6c0-aaba-478d-87d3-e9e4c0ac4009,2017-11-22 09:20:00.123456,Occupied,
cba73e89-1936-4421-a826-069e44e23103,2017-11-22 10:30:00.123456,UnOccupied,
fa66991c-8ce6-4ad3-b277-0bc6917044e1,2017-11-22 11:00:00.123456,Occupied,
5569799e-d271-4393-a8bd-4029aadf2d49,2017-11-22 12:10:00.123456,Occupied,
43522845-78c0-4748-9272-cf88cf5feabb,2017-11-22 12:30:00.123456,Occupied,
faaa05d2-3d25-4e96-869c-9502bc894f0d,2017-11-22 14:20:00.123456,N/A,
652d6337-84a6-4958-a836-c6d2fb5d44a7,2017-11-22 14:40:00.123456,Offline,
0fdfc34f-6f12-4aa3-aede-bd23764fdb31,2017-11-22 16:25:00.123456,Offline,
e6cd2b25-648e-49ef-a3c2-47465db1377c,2017-11-22 16:35:00.123456,UnOccupied,
28b2f224-6556-429d-a1ef-7829657703b9,2017-11-22 18:25:00.123456,Offline,
7b4c0104-c065-4b26-a47e-15a0301ca37f,2017-11-22 18:45:00.123456,N/A,
3e7d8ac4-186d-4e62-b10d-eb0e67780430,2017-11-22 19:55:00.123456,UnOccupied,
3834524d-d17b-4baf-a386-e0d1d9aafa6f,2017-11-23 08:00:00.123456,UnOccupied,
8b70a17f-1f79-45c0-a259-5a44d58a306a,2017-11-23 09:50:00.123456,UnOccupied,
a39f6912-b8dc-4f85-a546-e01cab258aa9,2017-11-23 10:30:00.123456,Occupied,
d84b4610-19b1-4c29-bfec-f8bbe39abbb3,2017-11-23 11:15:00.123456,Offline,
fa853a55-c54f-4d1f-9eda-a82f4e7d39c9,2017-11-23 11:25:00.123456,N/A,
413e0fed-f758-4c78-b41e-908aaf6152a1,2017-11-23 12:45:00.123456,Offline,
a5da5b13-d704-4fde-bfe3-20cb64821425,2017-11-23 12:55:00.123456,Occupied,
dcc2a76e-22c8-4d02-8892-3994b5a9bc01,2017-11-23 13:15:00.123456,N/A,
787f00f6-a7d6-4326-97d5-5273f68deaad,2017-11-23 13:55:00.123456,N/A,
7ca631de-49a9-44df-8a9e-05e14de48280,2017-11-23 15:25:00.123456,N/A,
66569e31-a202-418b-8a63-93239ea664f4,2017-11-23 16:05:00.123456,Offline,
34c2d5ef-2f2f-48af-9630-4f6a80431a3f,2017-11-23 17:55:00.123456,Occupied,
b90ada38-3a22-4005-a2f0-4f970e9c56e4,2017-11-23 18:35:00.123456,N/A,
6efbf139-3a2a-4ee0-9628-f2cebcb5a464,2017-11-23 19:20:00.123456,UnOccupied,
7ac18f7d-e7a1-4c39-9ca1-c37c17867576,2017-11-23 19:30:00.123456,Offline,
67fcabbe-6943-4dc9-a4d3-7920e6766fe0,2017-11-23 20:20:00.123456,N/A,
c6c697b2-4b93-4112-a387-ffd2b4eb6179,2017-11-24 08:00:00.123456,Occupied,
45d22781-cbcb-4283-8f4b-07942ee29390,2017-11-24 08:30:00.123456,N/A,
41065a4f-f2d5-417f-9ea0-b7c1663610c7,2017-11-24 09:00:00.123456,UnOccupied,
f77ef038-5ed2-4f7f-8593-9405c51fc561,2017-11-24 10:20:00.123456,Offline,
8db4efbb-294f-4825-b9e3-6b4221c9705a,2017-11-24 11:05:00.123456,Offline,
7f97ae9e-cbd5-42ad-97e1-c35b5b847550,2017-11-24 11:15:00.123456,Occupied,
22030c74-fb9f-4aa9-9fe9-c0de164f020b,2017-11-24 12:05:00.123456,UnOccupied,
ecd30d62-295b-49da-8b0b-20df492bf2df,2017-11-24 12:15:00.123456,UnOccupied,
64d448c4-434c-48f6-bd4b-3b23b1ad5330,2017-11-24 12:55:00.123456,Offline,
71d0339a-5362-4170-9725-d1df57662178,2017-11-24 14:40:00.123456,Offline,
ff818e3e-594a-4432-9392-ce0eb6ab1230,2017-11-24 15:25:00.123456,N/A,
2f9cbd35-d844-4a1d-a275-0d2ab98911d1,2017-11-24 15:35:00.123456,Occupied,
6b88a64c-cad0-4f1b-93f8-eece81850816,2017-11-24 16:05:00.123456,UnOccupied,
76a24148-f3de-4dfe-b5e1-49d4b208c4fa,2017-11-24 17:25:00.123456,UnOccupied,
ca903daf-61eb-4cc2-9790-3afbbdc1d857,2017-11-24 18:05:00.123456,Offline,
84e5e1a7-7f62-4b31-9768-c4aca2912815,2017-11-24 19:55:00.123456,N/A,
e3c1fcb1-2dd5-4335-ac04-ba3f1cbb75f1,2017-11-27 08:00:00.123456,N/A,
e4dc302b-4ea2-4793-afa0-5d4b4677c33d,2017-11-27 08:10:00.123456,Occupied,
3a27643f-1b4b-4949-a11f-f982290d0f27,2017-11-27 08:20:00.123456,N/A,
8c714a55-438e-42fe-80f9-3e9537042f15,2017-11-27 10:00:00.123456,UnOccupied,
37a37117-c527-4611-920f-29b7c41cf664,2017-11-27 10:20:00.123456,UnOccupied,
9cc1e791-5e23-447a-97cf-2698851f71ab,2017-11-27 12:05:00.123456,Offline,
e9520494-49ce-4d24-8614-847c9baa31d1,2017-11-27 12:35:00.123456,N/A,
83a2636e-8556-4e2c-a16c-08ec46404a9d,2017-11-27 12:55:00.123456,UnOccupied,
aefb9d84-ec0e-425b-9bd2-e9c0756245e0,2017-11-27 13:40:00.123456,Occupied,
4dbcae2c-a0ad-4d8d-9b60-85d2a7a64859,2017-11-27 15:00:00.123456,UnOccupied,
35f16c66-16c5-4f5c-8908-a78552584c51,2017-11-27 15:20:00.123456,UnOccupied,
90731edd-79fd-4610-8fce-40323d824126,2017-11-27 16:10:00.123456,UnOccupied,
067424f8-eab6-4fa0-ae83-7103e33f836b,2017-11-27 16:55:00.123456,Occupied,
4419a94d-25f8-464d-af03-04dc9021c4b9,2017-11-27 17:40:00.123456,N/A,
9b1fd89d-eab4-4458-8001-a39607958375,2017-11-27 18:00:00.123456,UnOccupied,
b4542667-f667-40a2-b48e-67895347b7c7,2017-11-27 19:40:00.123456,Occupied,
c031f7ce-615e-4b2b-8899-a916b7fca5a9,2017-11-27 08:00:00.123456,UnOccupied,
f886c852-c120-423d-853c-9532de555ffa,2017-11-27 09:45:00.123456,N/A,
73f69e1b-c837-4002-a63f-463fccf6b9f8,2017-11-27 09:55:00.123456,UnOccupied,
59bb8030-8074-4bf1-8428-dbeaec6f360d,2017-11-27 11:45:00.123456,Occupied,
6c37fb44-3c5e-41dd-a98f-6f288724092d,2017-11-27 12:05:00.123456,Offline,
3cc9e456-f4cf-4689-83d8-7c99af8733aa,2017-11-27 13:45:00.123456,Offline,
06753e7b-11b2-44bd-a055-aaaa7bf0c385,2017-11-27 13:55:00.123456,Offline,
bd73655f-7ab2-4cd7-8f54-ad1f5aac246e,2017-11-27 14:40:00.123456,N/A,
c006dcb5-97e9-4205-bc8f-a0e0533d3940,2017-11-27 15:25:00.123456,UnOccupied,
8b6c8819-c395-4228-a0c2-a51370a39a7f,2017-11-27 16:55:00.123456,UnOccupied,
16354abe-911d-4f46-bf88-bfb99fc35e97,2017-11-27 17:35:00.123456,N/A,
d9fce2b5-5dc5-4ef9-af17-f99ec9a710ba,2017-11-27 18:20:00.123456,Occupied,
bfc6612b-73b5-4c90-b24e-1fa022680b89,2017-11-27 19:10:00.123456,UnOccupied,
282ade33-0590-45bb-904c-6900b0417e25,2017-11-27 20:30:00.123456,Occupied,
add3af6f-949e-43ce-ad5b-3b598d6f92ab,2017-11-27 08:00:00.123456,Occupied,
dc92da8b-2aee-43bf-872d-05c7bc336ada,2017-11-27 09:20:00.123456,UnOccupied,
e00d1054-2d96-4688-b528-2f76d6f3e099,2017-11-27 09:50:00.123456,Offline,
3f38c7cb-cc5c-415b-bd59-0066e4b4ef31,2017-11-27 10:40:00.123456,Occupied,
c145699a-5ce6-45cd-be79-211335d1714b,2017-11-27 11:25:00.123456,N/A,
57030748-e293-4b16-89e7-762b9fe194ce,2017-11-27 12:35:00.123456,Offline,
6c7650b8-dc0a-460c-93cc-588991d028e8,2017-11-27 13:15:00.123456,N/A,
a2bf1ab1-82fe-40a0-9ef7-f90165743187,2017-11-27 14:45:00.123456,Occupied,
726547ae-cc8d-43d2-ae82-797aefb37e52,2017-11-27 15:15:00.123456,UnOccupied,
b23f25f5-f537-42fe-8aa8-077b089f3d27,2017-11-27 17:05:00.123456,Offline,
7cfc4bca-1434-4da1-84aa-21e90c6ccc7b,2017-11-27 17:55:00.123456,N/A,
db91d57e-aa4d-4f83-8e75-4a2320e6f655,2017-11-27 18:35:00.123456,Occupied,
1d126985-4e8a-438d-9148-101750e9cc9f,2017-11-27 18:55:00.123456,UnOccupied,
eedb4424-97cf-40ea-85aa-4b4b4d1921e4,2017-11-27 19:45:00.123456,N/A,
e3f912ed-bbec-433e-beb5-91cba4c73023,2017-11-28 08:00:00.123456,Offline,
45a52c8d-91a1-442a-a7ef-e21f314e950d,2017-11-28 08:40:00.123456,Offline,
8e9d9bd2-d325-455e-aa25-1d73fcdada0e,2017-11-28 09:30:00.123456,N/A,
91c959cf-2956-458e-839c-86141281d149,2017-11-28 10:15:00.123456,UnOccupied,
fa2c165c-3706-495b-b473-d19bc7d00828,2017-11-28 10:55:00.123456,N/A,
bd42d8b5-5f8d-40d3-ac40-043e9cdd34ee,2017-11-28 12:15:00.123456,UnOccupied,
12692722-32c8-4ff4-a381-3670911508d2,2017-11-28 12:25:00.123456,UnOccupied,
5af52dd3-06c8-4838-a79d-29090e25d561,2017-11-28 14:15:00.123456,N/A,
ced08805-ee5b-4047-9979-4d0be717ce27,2017-11-28 14:35:00.123456,Offline,
9eed859b-6b1d-4d1c-84b1-3e79427a9983,2017-11-28 15:45:00.123456,Occupied,
5e9a193c-3c8a-4b16-8a92-71aeba489fc0,2017-11-28 16:15:00.123456,UnOccupied,
5d36f1f4-94c1-4dba-8b9f-0690e6e6d3e0,2017-11-28 17:05:00.123456,N/A,
5d7a4ce4-64ba-4317-9155-a5cfa2eb855c,2017-11-28 17:45:00.123456,UnOccupied,
4edf3521-6707-4d35-866b-cfe135a815ae,2017-11-28 18:35:00.123456,Occupied,
239b3e29-abb9-43e1-98d6-50ad8ffda68a,2017-11-28 19:15:00.123456,Offline,
d8a898eb-047f-488f-b4e5-1a063156f680,2017-11-28 20:25:00.123456,Occupied,
f7b8aaaa-bc14-4c4b-8f06-11bf9a1e4a8e,2017-11-29 08:00:00.123456,N/A,
483d3efe-4215-4a8c-bbb3-26d8b7b13de5,2017-11-29 08:50:00.123456,UnOccupied,
c6fbc62a-9ee3-4dfc-a116-0d3ca7f9f672,2017-11-29 09:00:00.123456,UnOccupied,
606eed4c-f343-4f19-b3b7-1569626be45c,2017-11-29 10:30:00.123456,Occupied,
9f28f38c-c6f5-4482-9ec3-a67968a60cb3,2017-11-29 11:10:00.123456,Offline,
7a4bf75e-7337-4c42-9282-dffb07d4f5c8,2017-11-29 12:50:00.123456,Occupied,
3f42792a-c2e3-47a0-9e6c-2f6dfc023793,2017-11-29 13:30:00.123456,UnOccupied,
dd6f0400-37a0-41c9-9bfd-0adff04b939c,2017-11-29 14:00:00.123456,UnOccupied,
3f234432-61d0-4169-9988-0da1979d0a1b,2017-11-29 14:10:00.123456,Occupied,
5df3560a-f3bf-48ba-bf30-e9f7992d0aa7,2017-11-29 14:55:00.123456,UnOccupied,
c639eec7-d84a-4ab4-8927-4401d5d70d58,2017-11-29 15:15:00.123456,Offline,
2eff62f5-a1ad-4dd8-8676-0469722b6abe,2017-11-29 16:05:00.123456,Offline,
30762362-3d57-468b-a238-30a37d47b5ba,2017-11-29 16:50:00.123456,Offline,
9202f169-be7b-4bd8-8e94-65797a0ac124,2017-11-29 18:00:00.123456,N/A,
94872265-8b4e-4894-adf6-4d286ca6ab19,2017-11-29 18:20:00.123456,Offline,
f1f63c6d-3771-470d-b627-9f8deb6120c8,2017-11-29 18:30:00.123456,UnOccupied,
69916c1e-dd8b-4451-a6ba-949c3daec922,2017-11-29 18:40:00.123456,UnOccupied,
c12d04f2-954f-4ded-8d23-b690dc1c37c9,2017-11-29 19:20:00.123456,Offline,
9589bef7-e795-4ee0-9eec-50127bf84bf1,2017-11-30 08:00:00.123456,N/A,
84ce4a23-c56f-4d15-9ab9-ae0befbb9ad9,2017-11-30 08:20:00.123456,Offline,
99b9a86a-c3ab-43a5-9928-4a3846ec937a,2017-11-30 08:30:00.123456,N/A,
1ab25eff-ce9f-49f7-8342-4cc5e34d3f04,2017-11-30 08:50:00.123456,UnOccupied,
a0fadf0e-423a-4236-bace-852816675fae,2017-11-30 09:00:00.123456,N/A,
145cfee1-9510-499f-bb5f-fb1aa64a3ad5,2017-11-30 09:45:00.123456,Occupied,
dd3459a7-0d5a-4353-a442-733aa12c82d1,2017-11-30 09:55:00.123456,N/A,
26227410-b8f1-4352-aa69-4ad2f4ea950d,2017-11-30 11:25:00.123456,UnOccupied,
91ba738b-3697-4e09-80c0-d02faad2b54f,2017-11-30 12:15:00.123456,Offline,
9c5968a5-e28f-4526-afb7-b6f117401fc6,2017-11-30 12:55:00.123456,Occupied,
0dced3d8-4be4-428f-bc2a-c8580e3220ce,2017-11-30 13:05:00.123456,UnOccupied,
1eeea2b7-74b4-478e-b8d9-edc4f151e402,2017-11-30 13:50:00.123456,Offline,
30767cc2-3e8a-4618-af6d-85999d8ae865,2017-11-30 14:40:00.123456,N/A,
b4178893-bf11-4b65-a957-66c4f8eb3a44,2017-11-30 16:00:00.123456,N/A,
5a19bfb8-f507-4df3-b551-ea1fe8fbff62,2017-11-30 16:20:00.123456,N/A,
e7ddaf87-bfb3-4a83-af6e-6ef100e35824,2017-11-30 17:05:00.123456,Offline,
51cdfcad-4693-45f0-b79b-d7b466e614f6,2017-11-30 17:15:00.123456,UnOccupied,
11008771-b56c-4da9-8b08-06a3540f9a66,2017-11-30 18:55:00.123456,N/A,
9a6f5b40-d6a4-4ff5-a911-c7f7da0ea639,2017-11-30 19:25:00.123456,N/A,
62e6c927-96ec-4ecd-99c4-8e0a8941df2a,2017-11-30 20:45:00.123456,Occupied,
343f18ef-1ca5-42af-be07-2d168f80cc9c,2017-12-01 08:00:00.123456,N/A,
4dacdf21-adb5-45c4-8588-3c4690fee3c5,2017-12-01 08:40:00.123456,N/A,
8a621c0f-d110-4e78-a1d5-9992e0f526c2,2017-12-01 09:10:00.123456,N/A,
4f2bc7ee-30bb-4793-9ac4-8058bbf55b65,2017-12-01 09:55:00.123456,Offline,
e0f682fd-6708-40d6-ad5b-27f3764c1fe9,2017-12-01 10:45:00.123456,N/A,
d315649a-099f-4bc6-98fd-f41cea2c2a65,2017-12-01 12:30:00.123456,UnOccupied,
28bf909d-6aa3-4a38-9894-5242e7df5328,2017-12-01 13:20:00.123456,Offline,
ec3e8c68-e1de-4646-ab84-27fa60b736cb,2017-12-01 13:30:00.123456,Occupied,
c9f5157e-34ae-4c6c-aa20-9623548ff25c,2017-12-01 14:00:00.123456,Offline,
eb488f41-f683-4094-b395-d0295de39420,2017-12-01 15:40:00.123456,Offline,
d8ceeb69-3f44-409b-a6f4-b464dbe31a6d,2017-12-01 16:00:00.123456,UnOccupied,
c289e76c-4b0d-4eef-b9f6-c15ca07b134f,2017-12-01 17:30:00.123456,Occupied,
3ab024f2-785a-4b27-8990-d71e710685cb,2017-12-01 17:50:00.123456,UnOccupied,
1a3c1c1f-28ef-4edc-ae48-7d2033a8961e,2017-12-01 19:20:00.123456,Occupied,
b6c85de8-b83d-47ea-b34c-bc7298ae6a26,2017-12-01 19:30:00.123456,N/A,
0434db37-4140-4034-b75d-bd187d1e62be,2017-12-01 19:40:00.123456,N/A,
ac0f00d2-9a8a-4834-92e8-dd4d42b9a708,2017-12-04 08:00:00.123456,Occupied,
d97626fc-66f2-4777-b34a-d560cd331027,2017-12-04 09:50:00.123456,UnOccupied,
2d9f47dd-7f67-4b25-aeb9-ae217f2100e2,2017-12-04 10:20:00.123456,UnOccupied,
cbb05b3a-28d9-426c-9572-be25c7e0fc4c,2017-12-04 12:00:00.123456,UnOccupied,
9c949a6a-0eeb-436b-8f51-7c4c4ef95294,2017-12-04 12:45:00.123456,UnOccupied,
bbc26e06-3d59-4a48-b559-acdd66ffeb45,2017-12-04 14:15:00.123456,Occupied,
c67938bf-cb67-4a80-9ae8-7c9bd6bb23b1,2017-12-04 14:45:00.123456,UnOccupied,
0d8c3f70-6f82-4e0f-8564-7982dc904c07,2017-12-04 16:05:00.123456,Offline,
bad0cd44-d240-40d5-b5d7-f9425a58d703,2017-12-04 16:35:00.123456,UnOccupied,
be9c2266-30da-403d-8dfe-59556564daa0,2017-12-04 17:05:00.123456,UnOccupied,
1dbe46e1-b4eb-487f-9013-0ffd08acf1fa,2017-12-04 17:45:00.123456,Offline,
ef24b616-fde4-4cb5-bcf4-e636c4172c10,2017-12-04 18:30:00.123456,N/A,
7b791428-648c-43dd-bbb8-42227ae4dd08,2017-12-04 19:00:00.123456,N/A,
67491c0e-f75d-4174-b83c-a9796ff3d1c8,2017-12-04 20:40:00.123456,UnOccupied,
64292072-6c4e-43c2-bbda-b214942afeaf,2017-12-04 08:00:00.123456,N/A,
03b537d0-5029-47cc-8265-27e6977eb3b2,2017-12-04 08:10:00.123456,Offline,
581daf91-23b9-4c49-a5a2-8c827ef5cb84,2017-12-04 08:40:00.123456,Offline,
a28160e2-c7f3-41dc-bb59-a6b971c6fa68,2017-12-04 10:30:00.123456,Offline,
7d26c298-120c-4274-927c-fb94fbae5d21,2017-12-04 11:20:00.123456,Occupied,
d416558d-1f9f-4d94-9172-b0d1ee99b850,2017-12-04 12:40:00.123456,Offline,
61ea6121-2eae-4f28-90fb-9f6280625d43,2017-12-04 13:30:00.123456,N/A,
ef769332-80b2-4373-8db3-8864ba8b1b8e,2017-12-04 13:50:00.123456,N/A,
09e7d63d-2f00-478d-a195-41dbee2b5823,2017-12-04 14:10:00.123456,Occupied,
9c6a7d07-1283-408f-8c72-1c776e645bb6,2017-12-04 14:40:00.123456,UnOccupied,
76ecadc2-c788-41c2-a922-cdbc6236eff6,2017-12-04 15:10:00.123456,Occupied,
8a0c6cfd-d464-4368-ae51-b1a3792a6477,2017-12-04 15:50:00.123456,Offline,
e570494a-2289-42c0-a20d-948769590e24,2017-12-04 16:30:00.123456,UnOccupied,
2edfb84e-d9de-4879-9f8d-02e8e6b7d760,2017-12-04 16:40:00.123456,N/A,
8308cb5f-6989-45a6-b056-a8fde1235032,2017-12-04 16:50:00.123456,Occupied,
0653399e-605a-4192-b421-872a020d85b5,2017-12-04 17:20:00.123456,Offline,
9ddfcfa7-87e4-44b7-a76c-f2b11c71be57,2017-12-04 17:30:00.123456,N/A,
205ab2d1-b0f9-442f-b681-cc6f81ca7f54,2017-12-04 18:10:00.123456,UnOccupied,
2a4adc02-0d68-42a9-bc78-a7c0d470fc94,2017-12-04 18:30:00.123456,Occupied,
424c51e5-acef-4261-871b-b5f2353ff932,2017-12-04 18:40:00.123456,Offline,
18aacdbb-4037-4d32-a637-9d2b30653e85,2017-12-04 18:50:00.123456,N/A,
a8f09e7a-65fd-4f6b-ba89-a1973b140d7b,2017-12-04 19:40:00.123456,UnOccupied,
6f172081-9235-444b-892f-14504d550602,2017-12-04 19:50:00.123456,N/A,
c01bb476-14ff-4071-a03e-bea3e7b8b577,2017-12-04 21:40:00.123456,Offline,
ae7d53ec-6e39-48bd-9399-367569b9496f,2017-12-04 08:00:00.123456,Offline,
e25ea314-eb08-4a93-b7dc-f826a07c11c5,2017-12-04 08:45:00.123456,Offline,
756f6eeb-6a48-4a4a-b74b-a8410c2f4a43,2017-12-04 09:35:00.123456,Offline,
a0b5956b-7d3e-4301-9f87-235284becd99,2017-12-04 10:20:00.123456,Offline,
31c6f53c-c9c8-4630-b6ba-30ef3f7102df,2017-12-04 10:40:00.123456,Offline,
20682941-00c8-47f3-ade3-aabbac873edd,2017-12-04 11:10:00.123456,N/A,
3d687aa3-a014-4dbe-bbbc-4c016441d5c5,2017-12-04 11:30:00.123456,Offline,
53b79131-9ae0-45d5-bfa0-cbb28963579d,2017-12-04 12:15:00.123456,UnOccupied,
3e73aff4-0df1-4c60-81a3-01235e83f89f,2017-12-04 12:55:00.123456,Occupied,
c19e0351-e09c-4652-8b45-5bec711d6189,2017-12-04 13:40:00.123456,Occupied,
09807ca3-7f5e-4048-bfdf-582cffbf092b,2017-12-04 14:00:00.123456,UnOccupied,
cc2a5e07-57ba-4145-b685-cb58a1af019f,2017-12-04 15:30:00.123456,Occupied,
3ae20979-bdc3-4137-8d7f-2a971a065404,2017-12-04 15:40:00.123456,Offline,
4b4a2253-61eb-4c5e-b378-5fe723ed0d3a,2017-12-04 17:20:00.123456,UnOccupied,
1556fbad-d4d2-404c-a67f-d33b4f10ea05,2017-12-04 17:50:00.123456,UnOccupied,
d53ec239-7ca3-4b18-b010-03472c347cce,2017-12-04 19:35:00.123456,Offline,
3c2b2595-64f6-4505-9fcb-5679a81c50f7,2017-12-05 08:00:00.123456,UnOccupied,
1b831f6d-4d27-462f-9c0f-e32cf1c7fa27,2017-12-05 09:40:00.123456,Occupied,
946f92c3-ae4c-4329-8132-b990f1a71f9f,2017-12-05 10:10:00.123456,UnOccupied,
87ae1ef0-0a5d-4f4e-bab9-22b4b630b581,2017-12-05 10:55:00.123456,UnOccupied,
9e7fdf15-3fbb-489e-8dc8-2fa9d49844b8,2017-12-05 11:35:00.123456,UnOccupied,
6c22500d-a58b-45c7-afe1-58e59dc4a752,2017-12-05 12:15:00.123456,Offline,
2da65399-35bd-48fb-8521-74e86319802e,2017-12-05 12:45:00.123456,N/A,
0c6e4ca4-022c-4b90-a3f0-f66161ca9c72,2017-12-05 14:15:00.123456,Occupied,
12653288-6576-4395-8637-e66ebc1301f5,2017-12-05 15:00:00.123456,Offline,
e2497465-9bc5-4d01-8126-68e0239df5be,2017-12-05 15:30:00.123456,Offline,
957e5e2e-8897-4956-97fc-ab724d97abee,2017-12-05 16:20:00.123456,Occupied,
a2413596-556e-4149-95d5-a4efdba88064,2017-12-05 17:00:00.123456,Occupied,
cf96bfb0-7ab7-4155-85eb-9d68aecadaed,2017-12-05 17:30:00.123456,N/A,
94b773df-76eb-4d65-bf5d-ca297d372d98,2017-12-05 18:40:00.123456,N/A,
6cbcb0c7-cd91-4029-8bd7-b56605acfb14,2017-12-05 19:20:00.123456,UnOccupied,
4e120a7e-ca8a-413e-9fc3-4dbc02e96a86,2017-12-05 21:00:00.123456,Offline,
6df0f75c-d70e-473d-a2a0-eacad9a52752,2017-12-06 08:00:00.123456,Occupied,
f6c04fc8-0f59-400b-99cc-101d780ff2e1,2017-12-06 09:40:00.123456,N/A,
c19b8205-c697-47f0-8f50-90c3a15831f2,2017-12-06 10:00:00.123456,N/A,
91397e6f-21a8-4872-8a6f-a8c6787cc59b,2017-12-06 11:50:00.123456,Occupied,
b274e418-a64b-4ff9-bb82-60f6366229fb,2017-12-06 12:40:00.123456,N/A,
105effa3-952d-40c6-942e-40ac2d2d3d35,2017-12-06 14:20:00.123456,Occupied,
4e7048b7-6f63-47ee-b491-b4b6baed8402,2017-12-06 14:40:00.123456,Occupied,
09681af1-5483-4bdd-80a5-db6b579fed79,2017-12-06 16:10:00.123456,Occupied,
9bcbb3ab-ee7f-49c5-a802-ccd584d3d9a4,2017-12-06 16:55:00.123456,Occupied,
fa95915e-5f6c-453e-96dc-5a74af61582b,2017-12-06 17:40:00.123456,UnOccupied,
d6e66974-a17b-411a-b970-319be3be4d4b,2017-12-06 17:50:00.123456,Offline,
b3d1398f-a96e-480b-ae8b-7c3c50beff5f,2017-12-06 19:20:00.123456,Offline,
8f3ce83f-c8a6-4abf-9fe4-8d2a5507b135,2017-12-07 08:00:00.123456,Occupied,
922f5c9c-f14f-4624-957f-131a3ba1dd01,2017-12-07 09:20:00.123456,UnOccupied,
088167f1-6936-4470-b4c1-19fd4eb940eb,2017-12-07 09:50:00.123456,UnOccupied,
dd198e4c-492b-4d7e-bdab-ee99daf315f3,2017-12-07 10:10:00.123456,Occupied,
ab1b3ed8-eb6b-4af0-8fe8-5fcfa0f2c557,2017-12-07 10:40:00.123456,Occupied,
9d56e234-539f-4474-97cb-19b1f9c4fee4,2017-12-07 12:30:00.123456,Occupied,
f4f4db87-7cb4-4533-b5f3-bf04a4ce9a93,2017-12-07 13:10:00.123456,Occupied,
935861e4-bfff-4c95-92ed-ec730a353e9d,2017-12-07 14:40:00.123456,UnOccupied,
2dedec62-bb2b-4677-a826-0120f79adf04,2017-12-07 15:25:00.123456,N/A,
1559fc86-bfac-4db0-bb3c-1cd964fe2094,2017-12-07 16:05:00.123456,Offline,
c2abdf87-b0e1-4cd5-92ab-a996eaeae262,2017-12-07 16:45:00.123456,Offline,
1f81aea2-7c22-417d-9199-d7e9b88f19f8,2017-12-07 18:30:00.123456,Offline,
8695e439-9d1f-4b6c-899f-657916807ca6,2017-12-07 19:20:00.123456,Occupied,
020dfa95-597f-4bcb-8fdc-4af64cbb153b,2017-12-07 20:30:00.123456,N/A,
1f66813d-bd0c-492f-b3fc-5c50433a9e6a,2017-12-08 08:00:00.123456,UnOccupied,
8f3fb4e4-0563-43a4-9cf7-7f477293263c,2017-12-08 08:30:00.123456,Occupied,
c28a922a-334f-4ea2-ad6e-788e69ef5e47,2017-12-08 08:40:00.123456,Offline,
acdb5a8f-a621-4a4e-8583-326a05e2902d,2017-12-08 09:10:00.123456,Occupied,
85346ce6-25ce-41bf-8d6e-c2028d7dc884,2017-12-08 09:30:00.123456,Offline,
7c92ef08-1d79-4d59-891e-c9a88846526d,2017-12-08 11:20:00.123456,Offline,
66d73dea-6fa1-420b-ac38-1c32bcbaab33,2017-12-08 12:05:00.123456,Offline,
ed066ae8-4136-45bf-9a7d-3b4ad22aa161,2017-12-08 13:35:00.123456,Occupied,
47bffca3-1a3d-428c-b0ba-9c5a045b99fc,2017-12-08 14:25:00.123456,Occupied,
8177a2a0-cc20-4105-95f3-9b995b569452,2017-12-08 14:55:00.123456,Occupied,
4562e408-ecf9-4ae9-b433-362642c4d642,2017-12-08 15:45:00.123456,UnOccupied,
f3f57352-5ffa-46b1-9e3a-c9b5eecdf64c,2017-12-08 16:05:00.123456,UnOccupied,
5ef0bb7c-11d1-4c33-9274-496eeb9d079e,2017-12-08 16:55:00.123456,N/A,
1cc1a6a6-f6da-4787-8475-acdbadfd7165,2017-12-08 18:45:00.123456,UnOccupied,
f96c715e-3ab5-407f-bcf0-c05c62f77b83,2017-12-08 19:15:00.123456,N/A,
